DLVR_STORE_ADSTRD_CODE,DLVR_STORE_INDUTY_NM,DLVR_STORE_LEGALDONG_NM,월 평균 배달 매출,월 평균 주문 건수,평균 주문 금액,평균 소요 시간,
41590262,치킨,남양읍,712200,28,25900,830,
41150595,카페/디저트,가능동,11700,1,17500,1160,
41220259,돈까스/일식,청북읍,1970200,60,33100,1090,
41220253,찜탕,안중읍,3786300,75,50400,1130,
41220259,치킨,청북읍,668800,24,28300,1080,
41190606,한식,원미동,19500,1,16700,920,
41220259,치킨,청북읍,961600,41,23500,1180,
41150510,한식,의정부동,3600,0,21900,3210,
41220253,족발/보쌈,안중읍,3259800,83,39300,1040,
41220259,치킨,청북읍,397400,17,23200,1170,
41150573,야식,용현동,7800,0,23500,3170,
41220259,한식,청북읍,581200,23,24900,1060,
41220253,피자,안중읍,871000,29,29900,1060,
41220259,한식,청북읍,1002000,41,24500,1130,
41190744,치킨,상동,130100,7,19500,1150,
41150595,야식,가능동,14500,0,43500,650,
41220259,한식,청북읍,3395600,128,26500,1040,
41220253,카페/디저트,안중읍,647600,34,19200,980,
41590515,분식,새솔동,1796800,80,22600,1210,
41220253,한식,안중읍,2794000,102,27300,1330,
41360262,한식,오남읍,1334700,46,29200,1070,
41220259,분식,청북읍,2227600,112,19900,1310,
41190610,돈까스/일식,중동,250000,14,17400,1020,
41150510,카페/디저트,의정부동,1175200,84,14000,780,
41220259,돈까스/일식,청북읍,7017200,268,26200,1060,
41220253,분식,안중읍,138700,7,19300,690,
11560720,한식,대림동,544500,24,22500,1190,
41210610,카페/디저트,철산동,192300,12,16000,1270,
41220259,중식,청북읍,373700,9,41500,1070,
41150580,카페/디저트,금오동,198400,9,21300,800,
41150578,도시락,민락동,100800,4,27500,1680,
41220253,찜탕,안중읍,484700,10,46900,1120,
41220259,치킨,청북읍,715700,25,29000,1300,
41390540,아시안/양식,은행동,2666800,138,19300,900,
41390570,치킨,논곡동,6700,0,20000,1160,
41220253,치킨,안중읍,426900,17,24600,1140,
41220253,치킨,안중읍,2723000,108,25300,1050,
11530530,찜탕,구로동,6545800,378,17300,1360,
41220259,피자,청북읍,611700,22,27600,1540,
41150510,카페/디저트,의정부동,37000,3,13100,1550,
41150576,치킨,민락동,3500,0,20900,3270,
41220259,찜탕,청북읍,221300,7,32400,1150,
41150578,치킨,민락동,56200,2,24100,1660,
41220253,카페/디저트,안중읍,1338000,67,19900,650,
41190603,회,심곡동,713200,30,24000,1240,
41281621,회,화정동,3585600,86,41900,1140,
41220259,치킨,청북읍,68800,2,27500,1210,
41220253,치킨,안중읍,1196800,54,22200,1420,
11380551,한식,갈현동,2288800,115,20000,710,
41590515,찜탕,새솔동,2045000,118,17400,980,
41220259,분식,청북읍,310200,12,26200,1100,
41150510,한식,가능동,5500,0,33000,1780,
41271532,치킨,사동,96700,4,22300,600,
41360253,회,진접읍,5736000,158,36300,1400,
41210650,치킨,일직동,1767500,82,21600,1260,
41220253,찜탕,안중읍,22700,1,34000,1150,
41150573,야식,용현동,31800,1,23900,1590,
41150510,아시안/양식,의정부동,2600,0,15500,2170,
41220253,한식,안중읍,229300,9,26000,980,
41220253,한식,안중읍,64300,2,27600,1330,
41150578,족발/보쌈,민락동,7200,0,43000,180,
41150567,치킨,신곡동,67700,3,21400,1960,
41220259,돈까스/일식,청북읍,1081300,25,43500,950,
41220259,찜탕,청북읍,42700,2,28400,1210,
11590651,패스트푸드,사당동,22786600,1548,14700,1240,
11650600,패스트푸드,방배동,9100,0,27200,810,
11650600,패스트푸드,방배동,6136200,385,15900,1230,
11590651,패스트푸드,사당동,2000,0,12000,330,
41220259,분식,청북읍,114400,4,27500,1210,
41220253,찜탕,안중읍,357300,10,35700,980,
11560650,카페/디저트,신길동,861800,48,18000,770,
41220253,치킨,안중읍,4200,0,25000,390,
41150510,치킨,의정부동,43600,2,23800,1970,
41150520,피자,의정부동,7100,0,21400,1910,
41220259,치킨,청북읍,1613300,66,24500,1020,
41150578,치킨,낙양동,92900,4,24200,1560,
41150520,야식,의정부동,532700,18,29100,1620,
41150510,치킨,의정부동,104000,4,23100,1530,
41150567,피자,신곡동,17500,1,26200,1090,
41131530,한식,신흥동,861600,40,21700,1340,
41133510,분식,성남동,69200,4,16600,990,
41150510,피자,의정부동,1900,0,11500,2180,
41131510,피자,신흥동,509400,22,23000,1320,
41150510,피자,의정부동,2800,0,16500,1320,
41131560,한식,태평동,311600,14,22800,790,
41133510,패스트푸드,성남동,691700,36,19400,1350,
41133540,분식,금광동,679800,35,19600,1190,
41133540,분식,금광동,420900,23,18600,1260,
41133530,한식,금광동,445900,24,18300,1160,
41133580,한식,상대원동,186600,8,23300,1730,
41131520,분식,신흥동,238200,14,16800,1250,
41133540,분식,금광동,64200,3,19300,1340,
41131560,패스트푸드,태평동,746200,48,15500,1190,
41131510,한식,신흥동,16600,0,33200,1030,
41133510,중식,성남동,295500,14,21600,1420,
41150510,아시안/양식,의정부동,3500,0,21000,1050,
41133510,한식,성남동,575800,22,25600,1340,
41131561,카페/디저트,태평동,41500,3,14600,1040,
41131620,피자,복정동,145100,4,39600,1960,
41131530,한식,신흥동,324900,13,24700,1260,
41133540,분식,금광동,485200,22,21900,1230,
41133525,분식,중앙동,1019900,56,18400,1260,
41131510,치킨,신흥동,279200,14,19500,1080,
41133525,분식,중앙동,209800,14,14600,1360,
41133510,패스트푸드,성남동,259400,13,19500,1100,
41133510,돈까스/일식,성남동,740800,40,18300,1270,
41133540,카페/디저트,금광동,17300,1,20700,1320,
41133540,분식,금광동,547500,27,20200,1510,
41133510,분식,성남동,111800,6,17600,1110,
41131530,피자,신흥동,1295100,55,23700,1410,
41133540,피자,금광동,536400,17,31200,1560,
41131510,패스트푸드,신흥동,73900,4,19300,1010,
41150573,찜탕,용현동,88500,2,48300,1450,
41131510,한식,신흥동,119200,4,27500,1690,
41131550,분식,태평동,348300,16,21300,1060,
41133530,돈까스/일식,금광동,121400,6,22100,1530,
41131510,중식,신흥동,560800,24,23200,1400,
41133525,한식,중앙동,173800,9,20100,1300,
41131561,찜탕,태평동,136500,4,39000,1630,
41133540,피자,금광동,195400,5,36600,1750,
41133510,한식,성남동,120200,6,20600,1220,
41150576,치킨,민락동,28400,1,28400,960,
41133530,족발/보쌈,금광동,713500,17,41200,1550,
41133540,피자,금광동,168700,5,31600,1730,
41131560,돈까스/일식,태평동,56100,2,24000,1290,
41133560,한식,은행동,89200,5,16700,1230,
41133510,한식,성남동,90800,3,30200,1170,
41133510,족발/보쌈,성남동,145400,9,15600,1220,
41133510,중식,성남동,142400,6,22500,1360,
41131550,카페/디저트,태평동,30300,2,18200,990,
41131530,카페/디저트,신흥동,260100,13,19800,1030,
41210650,한식,소하동,3884500,167,23200,1150,
41133540,분식,금광동,124200,5,24000,1460,
41131550,카페/디저트,태평동,17800,1,13400,1140,
41131510,피자,신흥동,212400,8,25000,1190,
41133530,족발/보쌈,금광동,987000,27,36800,1350,
41150615,한식,가능동,115400,5,22300,1400,
41131530,한식,신흥동,261500,10,26600,1430,
41133510,치킨,성남동,1746800,76,23000,1100,
41133525,한식,중앙동,180200,8,23000,1450,
41133510,패스트푸드,성남동,80800,4,20200,850,
41133580,돈까스/일식,상대원동,97300,4,21600,1060,
41133525,족발/보쌈,중앙동,516500,14,36500,1400,
41131580,한식,수진동,27500,1,27500,2020,
41281575,한식,삼송동,13300,0,40000,580,
41133540,찜탕,금광동,15800,1,15800,880,
41133510,분식,성남동,273800,15,18700,1350,
41133510,치킨,성남동,198600,8,24300,1780,
41133510,야식,성남동,25200,1,25200,1320,
41131620,분식,복정동,35100,2,17500,1820,
41131530,야식,신흥동,89200,4,25500,1950,
41133510,치킨,성남동,370200,24,15800,1270,
41131510,분식,신흥동,108300,4,25000,1430,
41131530,한식,신흥동,49500,2,29700,1170,
41133570,야식,상대원동,90200,4,23500,1550,
41133540,치킨,금광동,555800,16,34000,1500,
41133510,치킨,성남동,246200,10,23800,1480,
41131530,카페/디저트,신흥동,301900,15,19900,1300,
41133525,치킨,중앙동,124100,4,28600,1530,
41131530,치킨,신흥동,261800,12,22100,1620,
41133510,한식,성남동,274700,8,35800,1550,
41131510,족발/보쌈,신흥동,279700,8,35700,1250,
41131610,족발/보쌈,양지동,44200,1,37900,2250,
41133510,한식,성남동,24300,1,29200,1260,
41131530,치킨,신흥동,164400,6,26000,1590,
41131510,치킨,신흥동,42500,2,19600,1080,
41133590,치킨,상대원동,105000,4,24200,1880,
41133540,치킨,금광동,145200,6,24900,1550,
41131560,한식,태평동,132600,4,34600,1340,
41133525,치킨,중앙동,540000,25,21500,1490,
41131580,치킨,수진동,32800,1,24600,1200,
41133540,치킨,금광동,52200,2,28400,1620,
41133510,회,성남동,97000,3,36400,1250,
41133660,한식,하대원동,81400,4,23300,1280,
41150520,도시락,의정부동,1718700,89,19300,910,
41131570,족발/보쌈,수진동,232200,6,36700,1250,
41133540,치킨,금광동,10700,0,21300,1270,
41131550,족발/보쌈,태평동,289200,8,34000,1590,
41131530,야식,신흥동,27800,1,41800,1400,
41133540,족발/보쌈,금광동,62500,2,34100,1900,
41131510,족발/보쌈,신흥동,151400,5,30300,1460,
41133540,족발/보쌈,금광동,357900,10,35800,1750,
41131530,분식,신흥동,64300,2,29700,1740,
41131580,피자,수진동,9700,0,19300,1610,
41133660,치킨,하대원동,112200,5,22400,1640,
41281530,아시안/양식,원흥동,1230500,52,23800,810,
41133510,한식,성남동,106300,4,29000,1730,
41131560,치킨,태평동,56500,3,17800,1370,
41131560,한식,태평동,89000,4,22200,1580,
41133660,찜탕,하대원동,115600,5,23900,1170,
41390540,치킨,은행동,606600,26,23800,860,
41133540,돈까스/일식,금광동,1800,0,10500,1130,
41150615,한식,가능동,18700,1,28100,2410,
41133510,야식,성남동,157900,5,29600,1620,
41131510,치킨,신흥동,58000,2,24900,1500,
41133540,돈까스/일식,금광동,9400,0,18800,1590,
41133580,치킨,상대원동,31800,2,21200,1190,
41133540,찜탕,금광동,40300,2,24200,1460,
41133570,찜탕,상대원동,26400,1,22600,1560,
41133510,치킨,성남동,30200,2,20100,1800,
41220259,회,청북읍,1817500,43,42100,1130,
41131580,중식,수진동,9700,0,19300,1330,
41133525,치킨,중앙동,8100,0,24200,820,
41131510,치킨,신흥동,2020100,100,20200,1470,
41133590,치킨,상대원동,11600,1,17400,1920,
41131510,피자,신흥동,597800,26,23100,1290,
11530770,회,오류동,298900,12,26000,1310,
41131510,치킨,신흥동,4500,0,26900,1100,
41131510,야식,신흥동,19000,1,28500,1420,
41150520,야식,의정부동,143000,5,26800,2050,
41131530,회,신흥동,672400,33,20400,1140,
41133510,패스트푸드,성남동,233400,11,21200,990,
41133510,분식,성남동,198800,12,16300,1080,
41190603,한식,심곡동,2163700,94,23100,960,
41133530,분식,금광동,137400,8,17500,1370,
41150520,도시락,의정부동,130800,8,17400,1580,
41131510,분식,신흥동,50800,3,19100,930,
41131560,한식,태평동,410200,19,21600,1010,
41150510,분식,의정부동,7100,0,21200,1580,
41220259,분식,청북읍,1763100,92,19300,970,
41220259,카페/디저트,청북읍,120200,6,18500,1180,
41150576,족발/보쌈,민락동,1744200,82,21300,1020,
41150510,분식,의정부동,70000,4,17500,890,
41131530,돈까스/일식,신흥동,44200,2,29500,1280,
41630560,피자,옥정동,4067400,173,23500,970,
41133510,치킨,성남동,1169200,46,25400,1670,
41133525,피자,중앙동,162600,6,27900,1740,
41220520,한식,서정동,7738800,370,20900,340,
41281621,찜탕,화정동,2330800,131,17800,1210,
41131530,치킨,신흥동,52500,3,17500,1660,
41220510,카페/디저트,이충동,2545200,102,24900,540,
41271525,한식,사동,590100,30,20000,720,
41630560,치킨,옥정동,393200,19,20500,880,
41131510,야식,신흥동,710300,27,26300,1520,
41133570,치킨,상대원동,91800,4,20400,2370,
41360250,치킨,와부읍,807400,36,22300,390,
41133540,야식,금광동,41300,2,27600,1660,
41150595,치킨,가능동,20700,1,20700,2370,
41131530,야식,신흥동,394000,17,23200,1490,
41190744,족발/보쌈,상동,247700,6,38100,1180,
41133525,찜탕,중앙동,19700,0,39300,3080,
41133510,야식,성남동,11800,0,35200,1440,
41150568,치킨,신곡동,2800,0,17000,2880,
41650250,피자,소흘읍,2317600,82,28100,1110,
41150567,패스트푸드,신곡동,2300,0,14000,4180,
41131570,치킨,수진동,58500,3,17600,1180,
41150567,족발/보쌈,신곡동,6000,0,36000,3100,
41360250,치킨,와부읍,2800,0,17000,350,
41131510,치킨,신흥동,100300,5,20100,1250,
41133590,족발/보쌈,상대원동,49000,2,26700,1680,
41131510,중식,신흥동,4100,0,24500,1840,
41133540,치킨,금광동,31000,2,18600,1770,
41131510,회,신흥동,55000,2,33000,2120,
41150576,족발/보쌈,민락동,12500,0,37500,2740,
41133510,한식,성남동,51800,2,25900,1810,
41131620,치킨,복정동,13300,0,26700,2150,
41133540,분식,금광동,163900,8,20100,1320,
41133570,분식,상대원동,9900,0,19800,1880,
41150615,한식,가능동,463700,20,23400,1840,
41133540,치킨,금광동,281400,12,24100,1690,
41133570,치킨,상대원동,301000,14,22000,1680,
41150510,야식,의정부동,2700,0,16000,2080,
11590630,치킨,사당동,5300,0,16000,880,
41133580,한식,상대원동,33000,1,33000,1630,
41150615,한식,가능동,4535100,195,23300,1010,
41650510,한식,신읍동,1785100,110,16200,710,
41150567,중식,신곡동,7490800,303,24700,810,
41150520,중식,의정부동,12300,0,37000,1660,
41133540,분식,금광동,210200,9,24200,1510,
41150510,족발/보쌈,의정부동,15000,0,90000,4390,
41150576,분식,민락동,158900,8,19100,890,
41220253,찜탕,안중읍,405300,8,48600,1190,
41150520,카페/디저트,의정부동,684900,33,20900,1040,
41150510,분식,의정부동,2900500,176,16400,1060,
41150595,치킨,가능동,69100,5,14800,1580,
41150567,중식,신곡동,383800,16,23500,1390,
41133560,회,은행동,2500,0,15000,1140,
41133540,치킨,금광동,43800,2,26200,1880,
41133540,족발/보쌈,금광동,153500,4,35400,1950,
41131580,카페/디저트,수진동,6500,0,19600,600,
11560650,한식,신길동,2528600,65,39100,1550,
41590515,분식,새솔동,492100,28,17600,1240,
41281655,야식,행신동,2305800,60,38400,1270,
41131540,피자,태평동,20100,1,30200,1720,
41150615,치킨,가능동,4200,0,25500,3890,
41271550,한식,본오동,3300,0,19800,660,
41150510,한식,의정부동,2200,0,13000,3790,
41220520,한식,서정동,3100,0,18500,840,
41131620,한식,복정동,18800,0,37700,1760,
41150520,중식,의정부동,7200,0,21500,2100,
41150520,한식,의정부동,2500,0,15000,2400,
41150510,한식,의정부동,3300,0,20000,3740,
41133510,피자,성남동,3400,0,20700,1980,
41150567,족발/보쌈,신곡동,4700,0,28000,2960,
41150510,분식,의정부동,4800,0,29000,1580,
41150520,족발/보쌈,의정부동,6000,0,36000,3420,
41150595,치킨,의정부동,3300,0,20000,4300,
41150510,치킨,의정부동,4500,0,27000,3070,
41150568,찜탕,신곡동,2200,0,13000,3290,
41150510,족발/보쌈,의정부동,4000,0,24000,3820,
41271560,한식,본오동,1588600,52,30300,650,
41150567,돈까스/일식,신곡동,4800,0,29000,3660,
41150615,피자,가능동,9800,0,29400,2140,
41133510,야식,성남동,11800,0,35500,1380,
41150615,카페/디저트,가능동,1546000,94,16400,740,
41133510,야식,성남동,9300,0,28000,1340,
11590630,치킨,사당동,561800,29,19600,1300,
41131550,치킨,태평동,21400,1,21400,1160,
41250565,한식,지행동,32800,1,39400,1100,
41150576,분식,민락동,8800,0,17700,1270,
41220253,찜탕,안중읍,27700,1,20800,980,
41150578,도시락,민락동,18800,1,28100,1930,
41133580,치킨,상대원동,23300,0,46700,2000,
41150555,카페/디저트,호원동,982500,48,20600,770,
41150567,분식,신곡동,169700,10,16700,2120,
41220520,한식,서정동,380700,17,22600,580,
41190795,중식,옥길동,1046800,46,22600,830,
41150510,중식,의정부동,4956200,234,21200,1080,
41150510,분식,의정부동,260500,15,17800,1630,
41150510,분식,의정부동,2170600,127,17100,830,
41131610,한식,양지동,8200,0,16300,1580,
41150567,분식,신곡동,1092200,65,16800,1470,
41133510,분식,성남동,3100,0,18500,970,
41271532,치킨,사동,9820600,451,21800,600,
41133540,치킨,금광동,3900,0,23300,1110,
41150510,중식,의정부동,6281800,304,20600,1130,
41190603,한식,심곡동,6404300,305,21000,910,
41250566,한식,송내동,768400,28,27800,1090,
11530780,회,오류동,468500,13,36500,1580,
41173578,치킨,평촌동,3322500,147,22600,1310,
41173610,찜탕,호계동,2115000,81,26200,1280,
41650520,한식,선단동,4700,0,28000,860,
41150510,피자,의정부동,11800,0,71100,1780,
41150576,족발/보쌈,민락동,256000,10,24800,1790,
41173566,한식,관양동,2203600,90,24300,1490,
41150510,중식,의정부동,562500,26,21500,1610,
41133560,족발/보쌈,은행동,4800,0,29000,1090,
41150520,한식,의정부동,4000,0,24000,2110,
41150615,치킨,가능동,150100,7,22000,1310,
41281640,피자,행신동,1316400,55,23900,1200,
41150615,카페/디저트,가능동,126200,8,16500,1360,
41150510,한식,의정부동,5200,0,31000,1690,
41360253,피자,진접읍,20980200,742,28300,1340,
41150578,도시락,낙양동,7700,0,46000,7650,
41590515,카페/디저트,새솔동,1747300,116,15100,980,
41630560,한식,옥정동,32200,2,21400,710,
41150510,한식,의정부동,3500,0,21000,960,
11590540,카페/디저트,상도동,47200,2,23600,2010,
41150578,찜탕,민락동,4800,0,29000,1220,
41220259,카페/디저트,청북읍,149300,11,13800,1020,
41150510,한식,의정부동,3179200,142,22400,790,
41150573,치킨,용현동,2800,0,17000,3050,
41190830,한식,삼정동,47900,3,18000,1010,
