,DLVR_STORE_ADSTRD_CODE,DLVR_STORE_ID,DLVR_STORE_INDUTY_NM,DLVR_STORE_LEGALDONG_NM,월 평균 배달 매출,월 평균 주문 건수,평균 주문 금액,평균 소요 시간,Label
4193,41150573,S0001383,치킨,용현동,7500,0,22500,1630,0
4194,41150567,S0037845,치킨,신곡동,55500,2,23800,1900,0
4195,41190742,S0020650,분식,약대동,173000,8,20800,800,3
4196,41190742,S0020662,치킨,약대동,109100,5,22600,1180,0
4197,41190603,S0020540,한식,심곡동,12200,1,14600,1060,0
4198,41150578,S0028902,한식,민락동,25400,0,76200,1840,0
4199,41250565,S0027011,한식,지행동,277200,13,21900,850,0
4200,41190830,S0020714,분식,오정동,37200,2,24800,1070,3
4201,11350640,S0000552,카페/디저트,상계동,1996400,109,18300,1750,2
4202,41190742,S0020664,카페/디저트,약대동,146800,7,21500,1200,0
4203,41150510,S0020765,치킨,의정부동,48300,2,32200,1030,0
4204,41190742,S0020646,한식,약대동,42200,2,23000,1160,0
4205,41150568,S0023657,찜탕,신곡동,6070400,276,22000,1050,1
4206,41150578,S0029010,도시락,민락동,392600,14,27700,9790,3
4207,41150580,S0028278,도시락,금오동,67600,3,25300,1800,3
4208,41190830,S0020641,한식,삼정동,46400,2,21400,1060,0
4209,41190606,S0019586,한식,도당동,85200,4,19700,990,2
4210,11350624,S0000629,카페/디저트,중계동,1414400,75,18900,1850,0
4211,41150578,S0028893,치킨,민락동,40700,1,30500,1700,2
4212,41150510,S0036442,한식,의정부동,26300,2,17500,950,0
4213,41190742,S0020656,족발/보쌈,도당동,12200,0,36500,820,2
4214,11350665,S0000555,카페/디저트,상계동,494900,27,18400,1840,2
4215,41150578,S0028845,찜탕,민락동,39500,2,18200,1290,2
4216,41150555,S0041726,한식,호원동,63700,3,21200,1820,0
4217,41150520,S0037640,한식,의정부동,241000,7,36200,1980,0
4218,41150568,S0023646,찜탕,신곡동,876500,39,22700,1670,0
4219,41150615,S0022606,분식,가능동,74400,4,18600,1830,2
4220,41111573,S0002078,카페/디저트,천천동,152500,9,16600,1670,0
4221,41190606,S0019585,족발/보쌈,춘의동,75700,2,32400,940,3
4222,41150578,S0028154,중식,민락동,2200,0,13000,1380,2
4223,41150576,S0028080,족발/보쌈,민락동,197300,6,30400,1380,2
4224,41150578,S0028914,야식,민락동,83000,4,22600,1290,3
4225,41150573,S0035762,족발/보쌈,용현동,552500,16,35600,1500,3
4226,41190742,S0020644,치킨,약대동,25100,1,21500,2450,0
4227,41150578,S0028879,아시안/양식,민락동,83600,5,17900,1690,3
4228,41150510,S0036305,카페/디저트,의정부동,886000,51,17400,820,0
4229,41250580,S0000019,카페/디저트,안흥동,15900,1,19100,1160,0
4230,41150568,S0037138,찜탕,신곡동,92500,3,30800,1520,3
4231,41150520,S0040501,회,의정부동,44300,1,33200,1640,0
4232,41150576,S0027990,한식,민락동,9400,0,18800,1410,2
4233,41190603,S0020554,한식,심곡동,523800,23,22400,1040,0
4234,41590515,S0002860,치킨,새솔동,1431100,66,21700,1390,1
4235,41150576,S0027956,야식,민락동,719800,28,25900,1290,3
4236,41285551,S0037145,찜탕,백석동,5200,0,31000,1730,1
4237,41390540,S0020506,분식,은행동,4244100,183,23200,1000,1
4238,41150578,S0028970,분식,민락동,51700,4,14800,520,3
4239,41150568,S0025591,한식,신곡동,63200,2,34500,2010,0
4240,41250566,S0002682,한식,지행동,35400,1,30400,1460,0
4241,41150578,S0028194,아시안/양식,민락동,6300,0,38000,410,3
4242,41150578,S0028116,한식,민락동,3800,0,22500,1200,2
4243,41150576,S0027930,찜탕,민락동,30800,1,37000,1470,2
4244,41150578,S0028832,야식,민락동,153900,5,31800,1990,3
4245,41150510,S0036304,카페/디저트,의정부동,130400,8,17000,1620,0
4246,41150545,S0028384,족발/보쌈,호원동,246700,7,35200,1510,3
4247,41150578,S0028837,카페/디저트,민락동,77400,4,17900,1740,2
4248,41150578,S0025582,피자,낙양동,26200,1,22500,1320,2
4249,41250566,S0000028,치킨,송내동,10000,0,30000,1270,0
4250,41190606,S0021363,치킨,춘의동,5000,0,30000,1960,0
4251,41150595,S0022510,한식,가능동,35200,1,26400,1370,2
4252,41150520,S0026629,치킨,의정부동,28500,1,21400,1530,0
4253,41220520,S0027219,치킨,서정동,399100,18,22400,860,0
4254,41150510,S0022782,한식,가능동,253200,12,20500,1930,2
4255,41150567,S0031891,한식,신곡동,84400,5,15800,1530,0
4256,41150595,S0022573,치킨,가능동,23500,1,23500,1750,2
4257,41150567,S0040025,치킨,신곡동,60100,3,21200,1540,0
4258,41150578,S0028152,중식,민락동,4100300,175,23400,890,2
4259,41150510,S0037075,한식,의정부동,135100,8,18000,1800,0
4260,41150595,S0022531,한식,가능동,96100,7,14100,1250,2
4261,41190603,S0001054,카페/디저트,심곡동,3200,0,19000,540,0
4262,41150578,S0028146,중식,민락동,461800,20,23300,1820,2
4263,41150578,S0028869,야식,민락동,17200,1,25800,1670,3
4264,41150573,S0035705,야식,용현동,6000,0,18000,1640,3
4265,41150520,S0028481,카페/디저트,의정부동,200000,9,23100,1580,0
4266,41150576,S0027953,야식,민락동,38000,2,25300,1150,3
4267,41150568,S0023812,치킨,신곡동,3300,0,19900,2190,0
4268,41210640,S0021992,카페/디저트,소하동,3589800,162,22100,1790,0
4269,41150578,S0029068,돈까스/일식,민락동,89200,4,24300,1520,3
4270,41800253,S0035996,돈까스/일식,전곡읍,44700,1,33500,690,1
4271,41190742,S0020940,분식,중동,5400,0,16200,1000,3
4272,41150578,S0025550,분식,민락동,61300,2,28300,1630,3
4273,41190830,S0020029,패스트푸드,삼정동,4000,0,12200,570,0
4274,41190830,S0020031,패스트푸드,삼정동,3000,0,17700,1280,0
4275,41150578,S0025505,치킨,민락동,13200,1,19900,1140,2
4276,41173566,S0037257,족발/보쌈,관양동,2224000,54,41100,1220,2
4277,41190742,S0020649,분식,약대동,2700,0,16000,1490,3
4278,41650510,S0028241,치킨,신읍동,312600,14,22900,1160,1
4279,41190742,S0020661,치킨,약대동,3300,0,20000,910,0
4280,41190742,S0020648,분식,약대동,9500,0,19000,1090,3
4281,41190742,S0020660,치킨,약대동,31800,1,23900,1150,0
4282,41150595,S0022476,한식,가능동,54600,2,25200,1720,2
4283,41190742,S0020654,돈까스/일식,약대동,15400,1,18500,820,3
4284,41190742,S0020643,치킨,약대동,6000,0,36000,2420,0
4285,41190830,S0020028,패스트푸드,삼정동,35000,2,16200,1030,0
4286,41190742,S0020996,아시안/양식,중동,6200,0,36900,380,3
4287,11530800,S0021901,치킨,항동,347500,16,22400,1020,0
4288,11545630,S0019632,치킨,독산동,19774500,1033,19100,960,2
4289,41610530,S0030073,족발/보쌈,태전동,3960200,110,36100,810,1
4290,41150578,S0025535,야식,민락동,114000,6,19500,1370,2
4291,41150578,S0025518,회,낙양동,34200,1,41000,1590,2
4292,41190830,S0020027,패스트푸드,삼정동,105100,6,16600,980,0
4293,41190742,S0020653,돈까스/일식,약대동,43700,1,37400,1100,3
4294,41190742,S0020659,치킨,약대동,19400,1,23300,1360,0
4295,41250580,S0040156,카페/디저트,안흥동,2463800,127,19400,1450,1
4296,41190742,S0020647,분식,약대동,18400,1,22100,1180,3
4297,41210650,S0022183,치킨,소하동,9800,0,19700,1380,0
4298,41190603,S0000912,야식,소사동,96000,4,25000,1120,3
4299,41190830,S0019555,족발/보쌈,내동,11100,0,66500,1880,3
4300,41190742,S0020645,한식,약대동,9700,0,19300,1190,0
4301,41190742,S0000955,한식,중동,75600,3,25200,1300,0
4302,41190742,S0020663,카페/디저트,약대동,7600,0,23000,1170,0
4303,41360253,S0032225,분식,진접읍,6100,0,18200,1330,3
4304,41190606,S0019331,회,도당동,7700,0,23000,1560,2
4305,41210580,S0019439,족발/보쌈,광명동,1816000,51,35800,1500,2
4306,41190742,S0021003,중식,중동,5800,0,35000,1180,3
4307,41190742,S0020956,야식,중동,16200,1,24200,1400,3
4308,41190603,S0001079,회,심곡동,3800,0,23000,1080,0
4309,41190606,S0019584,족발/보쌈,춘의동,11300,0,68000,1250,3
4310,41190742,S0020988,아시안/양식,중동,20600,0,61600,440,3
4311,41190830,S0020026,패스트푸드,삼정동,35100,2,15100,1100,0
4312,41190830,S0020640,한식,삼정동,2800,0,16500,970,0
4313,41190742,S0020642,치킨,약대동,3000,0,18000,1140,0
4314,41190742,S0020887,분식,중동,23300,1,23300,1210,3
4315,41150555,S0041781,카페/디저트,호원동,116300,6,19900,1360,0
4316,41190610,S0020134,족발/보쌈,상동,36800,1,31600,1210,3
4317,41190610,S0021037,치킨,중동,22100,1,18900,1040,0
4318,41190610,S0020999,한식,중동,5900,0,17800,1840,0
4319,41190610,S0020969,아시안/양식,중동,13300,0,26700,1040,3
4320,41190742,S0021002,중식,중동,5000,0,30000,760,3
4321,41190744,S0020074,한식,상동,5500,0,16500,1500,0
4322,41190610,S0021040,치킨,중동,143100,7,20000,870,0
4323,41190742,S0020891,분식,중동,12256500,499,24600,1150,1
4324,41190742,S0020652,돈까스/일식,약대동,3000,0,18000,800,3
4325,41190610,S0020132,찜탕,상동,2984000,154,19300,930,2
4326,41190742,S0020658,치킨,약대동,3800,0,22500,1210,0
4327,41190830,S0020025,패스트푸드,삼정동,4200,0,25500,840,0
4328,41190606,S0019262,치킨,역곡동,3300,0,20000,630,0
4329,41190610,S0020973,아시안/양식,중동,130500,6,22400,620,3
4330,41190742,S0002944,한식,중동,4000,0,24000,1210,0
4331,41190610,S0020130,찜탕,상동,6000,0,18000,1240,2
4332,41150555,S0041748,중식,호원동,163600,6,26500,980,0
4333,41190744,S0020139,돈까스/일식,상동,10600,0,21300,1100,3
4334,41190610,S0020153,한식,상동,2700,0,16000,740,0
4335,41281640,S0002219,카페/디저트,행신동,11900,1,17800,1390,0
4336,41190742,S0020926,치킨,중동,20300,1,20300,910,0
4337,41190742,S0002846,치킨,약대동,5357800,223,24000,1170,0
4338,41190610,S0020137,족발/보쌈,상동,16922900,515,32800,900,1
4339,41190610,S0020875,돈까스/일식,중동,194000,11,17400,820,3
4340,41190742,S0020924,치킨,중동,7248200,327,22100,1110,1
4341,41190603,S0020751,회,심곡동,5119000,146,35000,1030,0
4342,41190744,S0020141,돈까스/일식,상동,12679800,443,28600,1400,3
4343,41190610,S0021021,치킨,중동,5669200,274,20700,1140,0
4344,41190744,S0020063,치킨,상동,13000,1,19600,730,0
4345,41190610,S0021001,한식,중동,3618700,174,20800,940,0
4346,41150580,S0023554,야식,금오동,59700,2,27500,1710,2
4347,41190610,S0020042,야식,상동,443200,19,23500,1350,3
4348,41190610,S0020881,치킨,중동,1213200,52,23400,1100,0
4349,41190742,S0020982,한식,중동,10077600,366,27500,1170,0
4350,41190606,S0003381,치킨,역곡동,2800,0,17000,590,0
4351,41190603,S0020546,야식,심곡동,7700,0,23000,930,3
4352,41190742,S0020439,야식,중동,318800,10,30800,1290,3
4353,41190610,S0021044,분식,중동,9600,0,19300,640,3
4354,41190610,S0021034,치킨,중동,3441500,150,23000,1100,0
4355,41190606,S0002787,치킨,역곡동,10700,0,21300,1430,0
4356,41190603,S0020749,치킨,원미동,2798200,102,27600,1420,0
4357,41190606,S0019333,한식,도당동,4700,0,28000,1080,2
4358,41190742,S0020948,한식,중동,16700,1,25000,1560,0
4359,41190610,S0020155,한식,상동,1344400,67,20000,1080,0
4360,41190744,S0020044,분식,상동,18771200,939,20000,1230,1
4361,41190742,S0020469,분식,중동,16400,1,16400,900,3
4362,41190610,S0021025,피자,중동,306000,17,17700,1130,0
4363,41190610,S0020953,돈까스/일식,중동,672700,32,21200,1170,3
4364,41190744,S0020078,한식,상동,18000,1,18000,980,0
4365,41190742,S0002708,아시안/양식,중동,4185800,134,31300,600,3
4366,41190742,S0020980,한식,중동,3100,0,18500,830,0
4367,41190742,S0020867,카페/디저트,중동,64800,4,16200,1100,0
4368,41190742,S0020917,찜탕,중동,1372800,35,39000,1280,3
4369,41150567,S0023157,야식,신곡동,97500,4,21700,1470,3
4370,41190610,S0020052,치킨,상동,21618700,734,29400,1140,1
4371,41190606,S0003100,한식,도당동,898800,26,33900,1520,2
4372,41190610,S0020178,치킨,상동,2579200,118,21900,1110,0
4373,41190606,S0020705,치킨,역곡동,16989000,868,19600,870,1
4374,41190610,S0020122,한식,상동,269000,11,24800,1580,0
4375,41190610,S0020158,한식,상동,5548300,222,25000,980,0
4376,41190795,S0019494,피자,괴안동,16739400,516,32400,1050,1
4377,41190606,S0020697,한식,역곡동,8592900,337,25500,890,0
4378,41190750,S0020266,한식,소사본동,6324200,330,19200,880,1
4379,41190744,S0020070,한식,상동,36800,3,13000,1010,0
4380,41190742,S0020961,아시안/양식,중동,48000,2,19200,1210,3
4381,41190610,S0020913,찜탕,중동,3528200,197,17900,940,0
4382,41190750,S0020271,분식,소사본동,1618200,79,20400,1200,3
4383,41190742,S0020458,한식,중동,29300,2,14700,1100,0
4384,41250565,S0034950,돈까스/일식,지행동,6800,0,20500,870,3
4385,41190795,S0020280,치킨,괴안동,9839400,482,20400,850,2
4386,41190742,S0020870,족발/보쌈,중동,3599500,134,26900,1090,3
4387,41190750,S0020279,중식,소사본동,6019000,264,22800,1140,1
4388,41190606,S0020704,찜탕,역곡동,3807400,196,19500,870,0
4389,41190744,S0020056,피자,상동,3063000,105,29200,1340,0
4390,41190795,S0019488,피자,괴안동,509300,18,29100,1270,2
4391,41190795,S0019846,카페/디저트,범박동,1316800,82,16100,870,2
4392,41190742,S0002796,중식,중동,192100,9,21700,1510,0
4393,41190742,S0021016,카페/디저트,중동,2188600,110,20000,1160,0
4394,41190742,S0020947,한식,중동,1692100,68,24800,1360,0
4395,41190750,S0020267,치킨,소사본동,1673900,74,22800,1050,0
4396,41150510,S0029217,카페/디저트,의정부동,75400,4,20600,1370,0
4397,41190610,S0020945,카페/디저트,중동,388200,26,14800,1050,0
4398,41190744,S0020076,한식,상동,2500,0,15000,880,0
4399,41150510,S0036138,치킨,의정부동,26300,1,19800,1220,0
4400,41190795,S0020726,카페/디저트,옥길동,1852000,107,17300,1230,0
4401,41190606,S0020700,카페/디저트,역곡동,414000,24,17200,910,0
4402,41190744,S0020077,한식,상동,5609500,281,19900,1210,0
4403,41190603,S0020537,카페/디저트,심곡동,196600,11,17600,860,0
4404,41150555,S0041673,카페/디저트,호원동,11200,1,16800,1470,0
4405,41190750,S0020281,피자,소사본동,3679700,185,19900,980,0
4406,41190795,S0019492,피자,괴안동,2214400,83,26600,1160,2
4407,41150567,S0031928,카페/디저트,신곡동,633800,46,13700,1020,0
4408,41190610,S0020972,아시안/양식,중동,6354200,261,24400,1040,3
4409,41190744,S0020069,한식,상동,9615400,528,18200,930,1
4410,11530740,S0002782,피자,개봉동,437300,20,22200,1170,2
4411,41190610,S0021039,치킨,중동,8068700,421,19200,1110,1
4412,41150578,S0025561,아시안/양식,민락동,21600,1,26000,1490,3
4413,41150595,S0022492,분식,가능동,11000,0,66000,1350,3
4414,41190750,S0020269,치킨,소사본동,1161900,44,26300,1400,0
4415,41190795,S0019499,돈까스/일식,괴안동,100300,6,17700,1050,2
4416,41150567,S0037864,족발/보쌈,신곡동,14300,0,43000,2200,3
4417,41150555,S0041982,카페/디저트,호원동,167200,4,47800,1680,0
4418,41150568,S0035864,치킨,신곡동,111500,5,23100,1790,0
4419,41650250,S0002134,카페/디저트,소흘읍,327600,20,16100,420,1
4420,41190610,S0020909,찜탕,중동,2297200,81,28400,940,0
4421,41190744,S0020048,중식,상동,3049000,128,23800,1110,3
4422,41190610,S0020900,치킨,중동,578300,22,25700,1360,0
4423,41190606,S0020701,족발/보쌈,역곡동,8016300,216,37100,1210,3
4424,41190610,S0020147,치킨,상동,1752000,83,21000,1160,0
4425,41190606,S0003114,족발/보쌈,춘의동,13000,0,26000,1140,3
4426,41190742,S0020977,분식,중동,743200,43,17400,1020,3
4427,41190750,S0020278,치킨,소사본동,1549200,73,21300,1070,0
4428,41190603,S0020545,야식,심곡동,125800,4,29000,1040,3
4429,41190610,S0020986,한식,중동,93800,3,28200,1170,0
4430,41190744,S0020066,족발/보쌈,상동,8170100,214,38100,1070,3
4431,41190744,S0020152,치킨,상동,138200,9,15400,1460,0
4432,41190610,S0021043,분식,중동,502000,28,18300,910,3
4433,41190610,S0020904,분식,중동,981000,51,19200,1000,3
4434,41190744,S0020062,치킨,상동,2129400,92,23000,1110,0
4435,11530750,S0002886,치킨,개봉동,189200,8,23200,1340,2
4436,41190610,S0020163,치킨,상동,503500,26,19700,990,0
4437,41190742,S0020453,돈까스/일식,중동,1607500,37,43300,1090,3
4438,41190742,S0020442,치킨,중동,657200,26,25400,1410,0
4439,41190606,S0020699,돈까스/일식,역곡동,429800,18,23200,1120,3
4440,41190746,S0020293,치킨,송내동,721800,32,22300,1060,0
4441,41190610,S0021018,한식,중동,2664100,159,16800,930,0
4442,41190795,S0021707,분식,범박동,655200,31,21400,1000,3
4443,41190610,S0021032,치킨,중동,967700,27,35400,1710,0
4444,41590515,S0003089,치킨,새솔동,116800,4,26900,1510,1
4445,41190795,S0020725,회,옥길동,576000,14,39700,990,0
4446,41650250,S0040023,치킨,소흘읍,178400,8,22300,860,1
4447,41190795,S0019487,피자,괴안동,978500,41,24100,1170,2
4448,41250565,S0034952,돈까스/일식,지행동,3845500,150,25700,960,3
4449,41190742,S0020457,한식,중동,6223300,333,18700,940,0
4450,41360250,S0025503,중식,와부읍,15300,1,23000,580,1
4451,41150510,S0022599,찜탕,의정부동,4498000,271,16600,800,0
4452,41190744,S0020060,피자,상동,9383700,409,23000,1210,1
4453,41190742,S0003115,카페/디저트,약대동,129000,7,18000,1210,0
4454,41190610,S0020931,족발/보쌈,중동,417400,15,27200,1160,3
4455,41150510,S0029118,한식,의정부동,849800,43,19600,1150,0
4456,11560680,S0021936,분식,신길동,394300,14,27800,1380,3
4457,41190742,S0020960,아시안/양식,중동,4850400,211,23000,900,3
4458,41150510,S0029115,한식,의정부동,183500,9,20400,1910,0
4459,11530720,S0003011,돈까스/일식,고척동,314700,10,31500,990,2
4460,11530720,S0002496,카페/디저트,고척동,105700,5,20500,850,2
4461,11530740,S0002855,찜탕,개봉동,408100,22,18400,1080,2
4462,41250566,S0026154,치킨,지행동,16500,1,19800,1100,0
4463,41150567,S0031927,카페/디저트,신곡동,108900,7,14800,1690,0
4464,41190742,S0020468,분식,중동,3075400,180,17100,1000,3
4465,41190610,S0020054,분식,상동,110900,6,19600,1080,3
4466,11530740,S0003111,야식,개봉동,1316700,43,30700,1210,2
4467,41150520,S0036871,야식,의정부동,1392700,56,24600,1480,3
4468,41360253,S0032230,분식,진접읍,665400,34,19500,1070,1
4469,41150568,S0026675,피자,신곡동,3400,0,20500,2480,0
4470,41190603,S0020746,한식,원미동,229000,5,42900,1570,0
4471,11530790,S0003282,치킨,궁동,653800,28,23100,1190,2
4472,41190606,S0002973,족발/보쌈,춘의동,439700,14,31000,1050,3
4473,41190610,S0020920,치킨,중동,171700,8,22900,1270,0
4474,11530770,S0001249,카페/디저트,오류동,4679000,220,21300,1110,0
4475,41190742,S0003281,족발/보쌈,도당동,1120800,31,35800,950,2
4476,41190610,S0020173,족발/보쌈,상동,121500,4,31700,1080,3
4477,41190746,S0020296,카페/디저트,송내동,220200,14,15400,960,0
4478,41150510,S0036092,돈까스/일식,의정부동,1900,0,11500,1640,3
4479,41190610,S0020883,찜탕,중동,2339800,128,18300,900,0
4480,41150568,S0023810,치킨,신곡동,3800,0,22900,3000,0
